Day1StartTime,Day1EndTime,Sex,Age,Race,Education,Employment,PoliticalAffiliationCategorical,PoliticalAffiliationSlidingScale,Healthy_VaxscalePretest,Diseases_VaxScalePretest,Diseases_VaxScalePretest_Reversed,Doctors_VaxScalePreTest,Sideeffects_VaxScalePreTest,Sideeffects_VaccScalePreTest_Reversed,Planto_VaxScalePreTest,PreTestVaccinationAttitude,Autism_PreTest,EligibleToReturn,Returned,StartDate_day2,EndDate_day2,Condition,Condition Code,PostTest Vaccination Attitude,VaxAttitudeChangeScore,Healthy_VaxscalePosttest,Diseases_VaxScalePosttest,Diseases_VaxScalePosttest_Reversed,Doctors_VaxScalePostTest,Sideeffects_VaxScalePostTest,Sideeffects_VaxScalePostTest_Reversed,Planto_VaxScalePostTest,AutismAttitude_PostTest,AttentionCheck_PostTest (if = 4 then include),Parent,Number_of_children,Oldest_child_age,Youngest_child_age,hopeful_parent,YourFluShot,ExpectYourFluShot,ChildFluShot,ExpectYourChildFluShot,RefuseVaccination,Vaxwork,AttentionChecks_Sum(include if = 4),Paid_Attention,Excluded,preTest_Tercile,
1/12/15 9:24,1/12/15 9:29,2,59,1,4,4,2,25,6,1,6,6,1,6,6,6,1,1,1,1/13/15 9:27,1/13/15 9:35,Disease Risk,3,5.6,-0.4,6,1,6,4,1,6,6,1,4,1,2,30,27,,1,1,1,1,0,1,4,1,0,3,
1/12/15 9:31,1/12/15 9:38,1,40,1,2,4,2,9,6,1,6,6,1,6,6,6,1,1,1,1/13/15 15:01,1/13/15 15:09,Disease Risk,3,6,0,6,1,6,6,1,6,6,1,4,1,1,17,17,,0,0,0,0,0,1,4,1,0,3,
1/12/15 10:00,1/12/15 10:03,2,30,1,6,1,2,2,6,1,6,6,1,6,6,6,1,1,1,1/13/15 9:50,1/13/15 9:54,Disease Risk,3,6,0,6,1,6,6,1,6,6,1,4,1,1,1,1,,1,1,1,1,0,1,4,1,0,3,
1/12/15 9:45,1/12/15 9:51,1,33,1,3,2,2,0,6,1,6,6,1,6,6,6,1,1,1,1/13/15 10:43,1/13/15 10:51,Disease Risk,3,6,0,6,1,6,6,1,6,6,1,4,0,,,,0,0,0,,,,1,4,1,0,3,
1/12/15 9:48,1/12/15 9:53,1,33,1,6,1,2,0,6,1,6,6,1,6,6,6,1,1,1,1/13/15 14:25,1/13/15 14:33,Disease Risk,3,6,0,6,1,6,6,1,6,6,1,4,0,,,,1,1,1,,,,1,4,1,0,3,
1/12/15 9:30,1/12/15 9:36,2,33,1,3,4,2,21,6,1,6,6,1,6,6,6,1,1,1,1/13/15 9:12,1/13/15 9:18,Disease Risk,3,6,0,6,1,6,6,1,6,6,1,4,0,,,,2,0,1,,,,1,4,1,0,3,
1/12/15 9:41,1/12/15 9:45,1,28,1,3,5,2,11,6,1,6,6,1,6,6,6,1,1,1,1/13/15 9:21,1/13/15 9:27,Disease Risk,3,6,0,6,1,6,6,1,6,6,1,4,1,1,4,4,,1,1,1,1,0,1,4,1,0,3,
1/12/15 10:09,1/12/15 10:18,2,66,1,5,6,2,100,6,1,6,6,1,6,6,6,5,1,1,1/13/15 10:21,1/13/15 10:30,Disease Risk,3,6,0,6,1,6,6,1,6,6,4,4,1,4,43,20,,1,1,0,0,0,1,4,1,0,3,
1/12/15 9:09,1/12/15 9:12,2,27,1,4,3,2,24,6,1,6,6,1,6,6,6,2,1,1,1/13/15 9:05,1/13/15 9:10,Disease Risk,3,5.6,-0.4,6,2,5,5,1,6,6,2,4,0,,,,2,0,0,,,,1,4,1,0,3,
1/12/15 9:25,1/12/15 9:28,1,31,1,4,2,3,100,1,6,1,1,5,2,1,1.2,5,1,1,1/13/15 9:09,1/13/15 9:13,Disease Risk,3,1.2,0,1,6,1,1,6,1,2,5,4,0,,,,3,0,0,,,,0,4,1,0,1,
1/12/15 9:43,1/12/15 9:47,1,20,1,3,2,3,29,6,1,6,1,1,6,6,5,1,1,1,1/13/15 17:34,1/13/15 17:43,Disease Risk,3,6,1,6,1,6,6,1,6,6,1,4,0,,,,3,0,1,,,,1,4,1,0,2,
1/12/15 9:26,1/12/15 9:29,2,30,1,4,5,3,49,5,2,5,4,2,5,6,5,3,1,1,1/13/15 17:51,1/13/15 17:55,Disease Risk,3,5.4,0.4,6,1,6,4,2,5,6,3,4,1,2,8,3,,0,0,0,0,0,1,4,1,0,2,
1/12/15 10:38,1/12/15 10:42,2,26,1,4,2,3,35,6,1,6,6,1,6,6,6,1,1,1,1/13/15 10:11,1/13/15 10:15,Disease Risk,3,6,0,6,1,6,6,1,6,6,1,4,0,,,,2,0,0,,,,1,4,1,0,3,
1/12/15 10:13,1/12/15 10:19,1,22,1,3,2,3,56,6,1,6,6,1,6,6,6,1,1,1,1/13/15 17:32,1/13/15 17:37,Disease Risk,3,5.8,-0.2,6,1,6,5,1,6,6,1,4,0,,,,3,0,0,,,,1,4,1,0,3,
1/12/15 9:09,1/12/15 9:13,1,31,1,5,1,4,50,4,6,1,1,6,1,1,1.6,5,1,1,1/13/15 13:58,1/13/15 14:04,Disease Risk,3,3.6,2,4,3,4,2,3,4,4,6,4,0,,,,0,0,0,,,,1,4,1,0,1,
1/12/15 9:12,1/12/15 9:17,2,46,1,6,5,4,0,4,4,3,2,5,2,1,2.4,3,1,1,1/13/15 9:35,1/13/15 9:45,Disease Risk,3,2.6,0.2,4,3,4,2,5,2,1,3,4,0,,,,0,0,0,,,,1,4,1,0,1,
1/12/15 10:35,1/12/15 10:41,1,28,1,4,1,4,52,4,4,3,3,4,3,4,3.4,4,1,1,1/13/15 14:07,1/13/15 14:15,Disease Risk,3,3.8,0.4,4,3,4,3,3,4,4,5,4,1,1,1,1,,0,0,1,1,1,1,4,1,0,1,
1/12/15 9:26,1/12/15 9:30,1,60,2,3,1,4,86,6,6,1,3,6,1,6,3.4,2,1,1,1/13/15 9:25,1/13/15 9:31,Disease Risk,3,4.6,1.2,6,5,2,3,1,6,6,2,4,1,2,35,30,,0,0,0,0,0,1,4,1,0,1,
1/12/15 9:27,1/12/15 9:33,2,36,1,5,1,4,18,5,3,4,3,3,4,4,4,3,1,1,1/13/15 9:23,1/13/15 9:29,Disease Risk,3,4.2,0.2,5,2,5,3,3,4,4,3,4,0,,,,0,1,0,,,,1,4,1,0,1,
1/12/15 9:10,1/12/15 9:16,2,56,1,3,1,4,53,5,3,4,4,5,2,6,4.2,3,1,1,1/13/15 13:44,1/13/15 13:52,Disease Risk,3,4.4,0.2,6,3,4,4,5,2,6,4,4,0,,,,0,1,1,,,,1,4,1,0,1,
1/12/15 10:32,1/12/15 10:36,1,38,5,4,1,4,18,4,3,4,4,2,5,5,4.4,3,1,1,1/13/15 9:44,1/13/15 9:50,Disease Risk,3,5,0.6,5,2,5,5,2,5,5,3,4,0,,,,0,0,0,,,,1,4,1,0,1,
1/12/15 9:14,1/12/15 9:21,1,37,1,5,1,4,52,5,2,5,2,2,5,5,4.4,2,1,1,1/13/15 16:06,1/13/15 16:14,Disease Risk,3,4.4,0,5,2,5,5,5,2,5,2,4,1,1,0.08333,0.08333,,0,0,0,0,0,1,4,1,0,1,
1/12/15 9:38,1/12/15 9:44,1,18,1,2,2,4,41,5,2,5,6,5,2,5,4.6,2,1,1,1/13/15 12:01,1/13/15 12:10,Disease Risk,3,5,0.4,5,2,5,6,3,4,5,3,4,0,,,,3,0,0,,,,1,4,1,0,2,
1/12/15 9:57,1/12/15 10:01,1,48,1,6,1,4,50,5,2,5,4,2,5,5,4.8,3,1,1,1/13/15 10:01,1/13/15 10:06,Disease Risk,3,5,0.2,5,2,5,4,1,6,5,4,4,0,,,,0,1,1,,,,1,4,1,0,2,
1/12/15 9:18,1/12/15 9:22,2,28,1,4,5,4,50,6,1,6,5,6,1,6,4.8,1,1,1,1/13/15 15:11,1/13/15 15:15,Disease Risk,3,5,0.2,6,1,6,5,5,2,6,1,4,1,1,1.58333,1.5833,,0,0,1,1,0,1,4,1,0,2,
1/12/15 10:09,1/12/15 10:14,2,58,1,4,6,4,23,6,1,6,4,5,2,6,4.8,2,1,1,1/13/15 9:58,1/13/15 10:04,Disease Risk,3,4.2,-0.6,5,2,5,4,5,2,5,3,4,0,,,,0,0,1,,,,1,4,1,0,2,
1/12/15 9:53,1/12/15 9:58,1,39,5,3,2,4,52,6,2,5,5,5,2,6,4.8,1,1,1,1/13/15 10:02,1/13/15 10:07,Disease Risk,3,5,0.2,6,1,6,5,5,2,6,1,4,0,,,,2,0,0,,,,1,4,1,0,2,
1/12/15 10:24,1/12/15 10:29,1,23,5,3,5,4,57,5,3,4,5,2,5,6,5,1,1,1,1/13/15 10:19,1/13/15 10:25,Disease Risk,3,5.6,0.6,6,2,5,6,2,5,6,2,4,0,,,,3,1,1,,,,1,4,1,0,2,
1/12/15 9:55,1/12/15 10:01,2,26,5,5,1,4,1,6,1,6,6,6,1,6,5,1,1,1,1/13/15 9:08,1/13/15 9:13,Disease Risk,3,5,0,6,1,6,6,6,1,6,1,4,0,,,,0,1,1,,,,1,4,1,0,2,
1/12/15 9:51,1/12/15 9:55,1,38,1,4,4,4,13,5,2,5,5,1,6,6,5.4,2,1,1,1/13/15 12:16,1/13/15 12:21,Disease Risk,3,5.6,0.2,5,1,6,5,1,6,6,2,4,1,1,6,6,,0,1,0,1,0,1,4,1,0,2,
1/12/15 9:54,1/12/15 10:01,1,21,1,3,2,4,73,5,1,6,5,2,5,6,5.4,2,1,1,1/13/15 9:30,1/13/15 9:36,Disease Risk,3,6,0.6,6,1,6,6,1,6,6,1,4,0,,,,3,0,1,,,,1,4,1,0,2,
1/12/15 9:33,1/12/15 9:38,1,33,5,4,1,4,93,6,2,5,5,2,5,6,5.4,1,1,1,1/13/15 16:52,1/13/15 17:01,Disease Risk,3,6,0.6,6,1,6,6,1,6,6,1,4,1,1,1,1,,1,1,1,1,0,1,4,1,0,2,
1/12/15 9:56,1/12/15 9:59,1,31,5,4,5,4,22,6,2,5,5,1,6,6,5.6,2,1,1,1/13/15 13:24,1/13/15 13:29,Disease Risk,3,5.4,-0.2,6,2,5,5,2,5,6,2,4,0,,,,0,0,0,,,,1,4,1,0,3,
1/12/15 9:45,1/12/15 9:51,2,29,1,4,1,4,50,6,2,5,5,1,6,6,5.6,2,1,1,1/13/15 10:07,1/13/15 10:12,Disease Risk,3,5.6,0,6,2,5,5,1,6,6,3,4,1,3,5,4,,1,1,1,1,0,1,4,1,0,3,
1/12/15 9:49,1/12/15 9:58,1,43,1,4,3,4,13,6,1,6,5,1,6,6,5.8,1,1,1,1/13/15 17:37,1/13/15 17:55,Disease Risk,3,4.8,-1,5,1,6,5,5,2,6,1,4,0,,,,0,1,1,,,,1,4,1,0,3,
1/12/15 10:33,1/12/15 10:38,2,36,1,3,2,4,28,6,1,6,6,1,6,6,6,1,1,1,1/13/15 9:09,1/13/15 9:13,Disease Risk,3,5,-1,6,1,6,6,6,1,6,1,4,1,2,18,15,,1,1,1,1,0,1,4,1,0,3,
1/12/15 9:12,1/12/15 9:16,1,33,1,4,5,4,4,6,1,6,6,1,6,6,6,1,1,1,1/13/15 9:17,1/13/15 9:21,Disease Risk,3,6,0,6,1,6,6,1,6,6,1,4,0,,,,0,0,0,,,,1,4,1,0,3,
1/12/15 9:25,1/12/15 9:29,1,29,1,4,4,4,14,6,1,6,6,1,6,6,6,1,1,1,1/13/15 14:31,1/13/15 14:36,Disease Risk,3,6,0,6,1,6,6,1,6,6,1,4,0,,,,3,0,0,,,,1,4,1,0,3,
1/12/15 9:30,1/12/15 9:34,1,39,1,4,1,4,50,6,1,6,6,1,6,6,6,3,1,1,1/13/15 15:08,1/13/15 15:13,Disease Risk,3,6,0,6,1,6,6,1,6,6,1,4,0,,,,3,0,0,,,,1,4,1,0,3,
1/12/15 10:37,1/12/15 10:41,1,27,1,4,1,4,61,6,1,6,6,1,6,6,6,1,1,1,1/13/15 10:29,1/13/15 10:33,Disease Risk,3,5.8,-0.2,6,1,6,5,1,6,6,1,4,1,1,0.75,0.75,,1,1,1,1,0,1,4,1,0,3,
1/12/15 9:12,1/12/15 9:22,2,30,1,3,3,5,62,1,6,1,1,6,1,3,1.4,5,1,1,1/13/15 9:18,1/13/15 9:27,Disease Risk,3,3.2,1.8,4,3,4,1,4,3,4,5,4,1,1,5,5,,0,0,0,0,1,1,4,1,0,1,
1/12/15 10:34,1/12/15 10:43,1,71,1,4,6,5,53,3,6,1,3,4,3,2,2.4,3,1,1,1/13/15 10:21,1/13/15 10:36,Disease Risk,3,2.6,0.2,2,4,3,3,3,4,1,2,4,0,,,,0,0,0,,,,0,4,1,0,1,
1/12/15 9:45,1/12/15 9:50,2,29,1,6,1,5,50,3,5,2,2,3,4,3,2.8,3,1,1,1/13/15 9:41,1/13/15 9:50,Disease Risk,3,2.6,-0.2,2,4,3,1,4,3,4,3,4,0,,,,3,0,0,,,,0,4,1,0,1,
1/12/15 10:33,1/12/15 10:36,1,18,1,3,2,5,62,4,5,2,5,3,4,4,3.8,2,1,1,1/13/15 10:30,1/13/15 10:33,Disease Risk,3,3.8,0,5,5,2,5,4,3,4,2,4,0,,,,3,0,0,,,,1,4,1,0,1,
1/12/15 10:27,1/12/15 10:32,1,36,1,4,1,5,63,5,5,2,3,2,5,5,4,3,1,1,1/13/15 9:36,1/13/15 9:46,Disease Risk,3,5.2,1.2,6,2,5,4,2,5,6,5,4,1,1,8,8,,1,1,1,1,0,1,4,1,0,1,
1/12/15 9:49,1/12/15 9:55,2,33,1,2,1,5,41,5,3,4,5,5,2,5,4.2,2,1,1,1/13/15 17:21,1/13/15 17:29,Disease Risk,3,5.8,1.6,6,1,6,6,2,5,6,3,4,1,2,10,0.0625,,,1,1,1,0,1,4,1,0,1,
1/12/15 9:09,1/12/15 9:17,2,29,1,5,1,5,43,5,2,5,4,5,2,5,4.2,3,1,1,1/13/15 9:06,1/13/15 9:12,Disease Risk,3,4.2,0,5,2,5,4,5,2,5,3,4,1,2,6,2,,0,1,1,1,0,1,4,1,0,1,
1/12/15 10:13,1/12/15 10:18,1,37,1,2,1,5,50,6,1,6,6,6,1,6,5,2,1,1,1/13/15 13:05,1/13/15 13:14,Disease Risk,3,5,0,6,1,6,6,6,1,6,2,4,0,,,,0,1,1,,,,1,4,1,0,2,
1/12/15 9:46,1/12/15 9:54,2,38,1,2,5,5,35,6,1,6,5,1,6,6,5.8,5,1,1,1/13/15 11:14,1/13/15 11:18,Disease Risk,3,5.8,0,6,1,6,5,1,6,6,5,4,1,2,10,8,,1,1,1,1,0,1,4,1,0,3,
1/12/15 9:13,1/12/15 9:17,1,33,1,4,1,5,39,6,1,6,6,1,6,6,6,1,1,1,1/13/15 11:41,1/13/15 11:44,Disease Risk,3,6,0,6,1,6,6,1,6,6,1,4,1,1,4,4,,0,1,1,1,0,1,4,1,0,3,
1/12/15 9:38,1/12/15 9:42,2,21,1,3,2,5,50,6,1,6,6,1,6,6,6,1,1,1,1/13/15 10:54,1/13/15 10:58,Disease Risk,3,4.8,-1.2,6,2,5,5,5,2,6,2,4,0,,,,2,1,1,,,,1,4,1,0,3,
1/12/15 9:41,1/12/15 9:46,1,20,1,2,1,6,50,4,4,3,2,4,3,4,3.2,4,1,1,1/13/15 14:42,1/13/15 14:47,Disease Risk,3,3.2,0,5,4,3,1,3,4,3,4,4,0,,,,3,0,0,,,,1,3,1,1,1,
1/12/15 9:27,1/12/15 9:29,2,32,1,4,1,6,50,5,1,6,5,3,4,5,5,2,1,1,1/13/15 11:28,1/13/15 11:32,Disease Risk,3,5.4,0.4,6,1,6,3,1,6,6,2,4,0,,,,0,0,0,,,,1,4,1,0,2,
1/12/2015 9:27:00,1/12/2015 9:31:00,2,49,1,3,2,1,73,4,4,3,2,4,3,2,2.8,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 9:36:00,1/12/2015 9:37:00,1,35,1,6,1,1,71,3,5,2,4,4,3,3,3,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 9:43:00,1/12/2015 9:54:00,1,59,1,3,4,1,75,5,5,2,3,3,4,1,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 10:03:00,1/12/2015 10:05:00,1,34,1,6,1,1,68,5,6,1,5,6,1,4,3.2,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 9:26:00,1/12/2015 9:29:00,1,22,1,4,1,1,64,4,4,3,3,3,4,3,3.4,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 9:19:00,1/12/2015 9:35:00,1,29,7,3,1,1,78,4,5,2,4,4,3,4,3.4,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 9:29:00,1/12/2015 9:31:00,2,35,3,3,2,1,90,6,5,2,6,5,2,6,4.4,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 9:55:00,1/12/2015 9:59:00,2,25,1,3,5,1,66,5,2,5,3,2,5,4,4.4,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 9:53:00,1/12/2015 10:01:00,2,42,1,4,5,1,97,5,2,5,4,3,4,5,4.6,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 10:40:00,1/12/2015 10:46:00,2,47,1,4,5,1,100,6,2,5,4,5,2,6,4.6,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 9:10:00,1/12/2015 9:14:00,2,40,1,2,5,1,100,6,1,6,4,3,4,5,5,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 9:47:00,1/12/2015 9:50:00,2,40,1,3,1,1,57,5,2,5,5,2,5,5,5,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 9:59:00,1/12/2015 10:02:00,2,29,1,6,1,1,70,5,2,5,5,3,4,6,5,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 9:16:00,1/12/2015 9:19:00,2,67,1,2,6,1,100,6,3,4,6,3,4,6,5.2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 10:04:00,1/12/2015 10:09:00,2,44,1,4,2,1,55,6,1,6,5,1,6,6,5.8,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 9:38:00,1/12/2015 9:41:00,1,44,1,6,1,1,54,6,1,6,6,1,6,6,6,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2015 9:55:00,1/12/2015 9:58:00,2,24,1,6,4,1,61,6,1,6,6,1,6,6,6,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:41,1/12/15 9:45,1,44,1,3,1,1,100,1,6,1,1,6,1,2,1.2,6,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:09,1/12/15 9:13,2,50,1,3,5,1,56,3,6,1,1,6,1,1,1.4,6,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:43,1/12/15 9:52,2,34,1,4,5,1,100,1,3,4,1,4,3,3,2.4,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:29,1/12/15 9:39,2,52,1,3,4,1,52,3,4,3,3,3,4,4,3.4,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:26,1/12/15 9:29,1,25,1,5,1,1,81,4,4,3,4,4,3,4,3.6,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:42,1/12/15 9:50,1,39,1,6,1,1,68,6,6,1,6,3,4,1,3.6,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 10:26,1/12/15 10:30,1,28,1,6,4,1,80,4,3,4,2,3,4,5,3.8,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:21,1/12/15 9:25,2,43,1,3,5,1,97,5,2,5,2,6,1,6,3.8,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:11,1/12/15 9:19,2,69,1,6,6,1,95,4,3,4,4,3,4,4,4,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:41,1/12/15 9:45,1,35,2,4,1,1,60,4,3,4,4,3,4,4,4,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:12,1/12/15 9:15,2,38,1,5,2,1,96,6,1,6,2,6,1,6,4.2,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:55,1/12/15 10:03,1,27,1,4,1,1,81,3,3,4,4,2,5,5,4.2,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:14,1/12/15 9:20,2,56,1,6,1,1,100,5,2,5,3,3,4,5,4.4,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 10:03,1/12/15 10:06,2,24,1,4,1,1,94,5,2,5,5,6,1,6,4.4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:17,1/12/15 9:21,2,34,1,3,3,1,100,6,1,6,4,6,1,6,4.6,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 10:36,1/12/15 10:51,1,50,1,7,1,1,69,5,1,6,4,4,3,5,4.6,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 10:03,1/12/15 10:17,1,23,1,6,1,1,24,5,2,5,4,2,5,4,4.6,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:39,1/12/15 9:44,2,42,1,4,1,1,72,5,2,5,3,2,5,5,4.6,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:47,1/12/15 9:53,2,46,1,6,4,1,60,6,1,6,4,6,1,6,4.6,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:27,1/12/15 9:32,2,32,1,4,1,1,63,5,2,5,3,2,5,5,4.6,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:39,1/12/15 9:43,2,28,1,4,1,1,79,5,2,5,4,2,5,5,4.8,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 10:16,1/12/15 10:19,2,20,1,3,1,1,80,6,2,5,5,5,2,6,4.8,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:52,1/12/15 9:57,1,27,1,4,1,1,57,5,1,6,6,6,1,6,4.8,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:25,1/12/15 9:29,2,22,5,6,1,1,81,5,2,5,5,4,3,6,4.8,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:33,1/12/15 9:38,2,47,1,4,5,1,100,5,2,5,4,2,5,5,4.8,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:52,1/12/15 9:57,2,21,1,3,1,1,66,5,2,5,4,2,5,5,4.8,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:50,1/12/15 9:57,2,35,1,4,2,1,99,5,2,5,4,2,5,5,4.8,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:56,1/12/15 10:02,2,31,1,4,1,1,61,6,2,5,5,5,2,6,4.8,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:43,1/12/15 9:46,2,35,1,4,1,1,75,6,1,6,4,4,3,6,5,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:39,1/12/15 9:44,1,27,3,4,1,1,89,5,1,6,4,2,5,5,5,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:38,1/12/15 9:40,1,37,1,4,1,1,100,6,1,6,6,6,1,6,5,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:39,1/12/15 9:44,1,43,5,7,1,1,48,6,1,6,6,6,1,6,5,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 10:08,1/12/15 10:14,2,50,1,3,2,1,87,5,2,5,5,2,5,5,5,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 10:10,1/12/15 10:19,1,24,1,3,2,1,60,5,2,5,6,2,5,4,5,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:17,1/12/15 9:22,2,29,1,6,5,1,96,5,2,5,5,2,5,6,5.2,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:52,1/12/15 9:57,1,28,1,4,1,1,61,6,2,5,4,2,5,6,5.2,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 10:15,1/12/15 10:20,2,22,1,6,4,1,42,5,2,5,4,1,6,6,5.2,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:29,1/12/15 9:32,2,18,1,2,3,1,70,6,1,6,4,2,5,6,5.4,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 10:27,1/12/15 10:30,2,25,5,4,1,1,67,6,1,6,6,4,3,6,5.4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:30,1/12/15 9:35,1,29,1,4,1,1,87,6,2,5,5,1,6,6,5.6,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:46,1/12/15 9:50,1,31,1,5,1,1,76,6,2,5,5,1,6,6,5.6,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:38,1/12/15 9:42,2,30,1,5,1,1,97,5,1,6,5,1,6,6,5.6,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:28,1/12/15 9:31,1,28,1,4,1,1,100,5,1,6,5,1,6,6,5.6,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:45,1/12/15 9:51,1,45,1,2,1,1,81,6,1,6,5,1,6,6,5.8,2,1,0,,,,,,,,,,,,,,,,,,,,,49,50,,,,,,,,,
1/12/15 10:32,1/12/15 10:35,1,21,1,3,3,1,57,6,1,6,5,1,6,6,5.8,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:35,1/12/15 9:39,1,21,1,3,2,1,85,6,1,6,5,1,6,6,5.8,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:32,1/12/15 9:36,2,57,1,2,5,1,64,6,1,6,6,2,5,6,5.8,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:16,1/12/15 9:18,2,27,1,3,1,1,89,6,1,6,5,1,6,6,5.8,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:11,1/12/15 9:15,1,31,1,3,1,1,62,6,2,5,6,1,6,6,5.8,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:19,1/12/15 9:23,2,27,5,3,5,1,75,6,1,6,6,1,6,6,6,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15 9:41,1/12/15 9:51,1,28,1,3,4,1,88,6,1,6,6,1,6,6,6,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
