"","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q43_First.Click","Q43_Last.Click","Q43_Page.Submit","Q43_Click.Count","Q60_First.Click","Q60_Last.Click","Q60_Page.Submit","Q60_Click.Count","Q83_First.Click","Q83_Last.Click","Q83_Page.Submit","Q83_Click.Count","sex","age","race","educ","employ","income","politic1","politic2_1","Vax1_Vax1_1","Vax1_Vax1_2","Vax1_Vax1_3","Vax1_Vax1_4","Vax1_Vax1_5","Vax1_Vax1_6","Vax1_Vax1_check","Vax1_Vax1_33","Vax1_Vax1_34","Vax1_Vax1_35","Vax1_Vax1_36","Euth1_Euthanasia_1","Euth1_Euthanasia_2","Euth1_Euthanasia_3","Euth1_Euthanasia_4","Euth1_Euthanasia_5","Euth1_Euthanasia_check","Consq_Consequ2R_1","Consq_Consequ2R_2","Consq_Consequ2R_3","Consq_Consequ2R_4","Consq_Consequ2R_5","Consq_Consequ2R_check","Abortion_Abortion2R_1","Abortion_Abortion2R_2","Abortion_Abortion2R_3","Abortion_Abortion2R_4","Abortion_Abortion2R_5","Abortion_Abortion2R_check","SC0","SC1","SC2","SC3","SC4","workerId","assignmentId","hitId","study_time","payment","eligible"
"822","2018-03-21 14:56:04","2018-03-21 14:58:23","0","8fd1f525566ed026","100","139","1","2018-03-21 14:58:23","R_uziuayHPWR4tYnD","","","","","39.241302490234","-119.92919921875","anonymous","EN","0","0","4.052","0","0","0","6.171","0","7.386","7.386","7.905","1","1","24","1","4","2","6","10","46","2","5","5","1","4","2","5","5","4","5","2","4","3","5","3","5","4","4","3","4","3","4","2","2","2","2","5","4","3","25","4","20","11","22","194177a200c63515","3BQU611VFPKLJKMWUVQKSTD7F4D99T","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"823","2018-03-21 14:55:15","2018-03-21 14:58:29","0","55840721e190efbe","100","194","1","2018-03-21 14:58:30","R_3fVpaNipAEZB697","","","","","34.185394287109","-118.39080047607","anonymous","EN","0","0","6.698","0","0","0","6.675","0","0","0","6.646","0","2","27","1","3","2","1","2","0","4","5","5","2","2","4","5","2","4","3","1","4","3","3","5","3","4","3","6","4","4","4","3","5","1","5","6","5","2","20","2","15","14","16","70c74ea954ab8e69","3GDTJDAPVUB0CZMGECOBXJOGVX28M2","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","false"
"824","2018-03-21 14:55:45","2018-03-21 14:58:47","0","996d5e3e2069012a","100","181","1","2018-03-21 14:58:47","R_3L07eidatDoqBqO","","","","","42.50959777832","-82.936096191406","anonymous","EN","0.697","1.283","4.25","2","0.731","5.371","6.02","9","0.785","5.785","7.271","7","1","21","1","3","2","5","2","24","1","6","6","1","6","1","5","6","1","6","1","6","1","6","3","2","5","6","2","1","1","1","2","1","1","1","6","6","3","30","3","19","5","24","16286307d9555491","3WRFBPLXRAOKTK1AEW8FJH55K1K3N5","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","false"
"825","2018-03-21 14:57:41","2018-03-21 15:00:36","0","e53e8547880ab1db","100","174","1","2018-03-21 15:00:36","R_DGp2Km1qd1j9Ze1","","","","","41.497299194336","-81.471397399902","anonymous","EN","0","0","4.45","0","0","0","5.649","0","0","0","9.062","0","1","42","1","4","1","1","9","48","2","5","5","2","3","2","5","5","3","5","2","5","2","5","2","5","4","4","2","3","1","2","2","3","3","2","4","4","3","23","4","20","14","25","223e79d01ca7b4f9","3BC8WZX3V3WXRKE4ITQSAZDVRCJRRF","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"826","2018-03-21 14:57:16","2018-03-21 15:00:44","0","857292b9852a976b","100","207","1","2018-03-21 15:00:44","R_3qJWscYARKUfsHH","","","","","29.58219909668","-95.760803222656","anonymous","EN","7.142","7.142","8.654","1","0","0","7.1","0","0","0","6.182","0","1","26","2","4","1","3","2","11","1","6","6","1","6","1","5","6","1","6","6","2","5","3","5","2","4","4","5","4","4","4","2","3","1","2","5","5","3","30","4","17","10","11","94f5e80ac60cb853","31LVTDXBL7AMOMJRD9TWON4WLKVRLQ","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"827","2018-03-21 14:57:15","2018-03-21 15:01:21","0","f38b3b8dcc72fa5c","100","245","1","2018-03-21 15:01:21","R_2EhjLMt7MNj07jT","","","","","43.177597045898","-83.70719909668","anonymous","EN","0","0","8.093","0","0","0","6.432","0","0","0","10.981","0","1","26","1","2","3","1","9","40","1","6","6","1","5","1","5","6","2","6","1","5","1","5","3","5","4","4","3","3","3","4","2","1","1","1","6","6","3","29","4","19","5","25","c30d6f183862fea6","3OXV7EAXLEQCMZVIFFMYH6JJPBV63Y","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"828","2018-03-21 14:58:38","2018-03-21 15:01:35","0","65285348e487fc31","100","176","1","2018-03-21 15:01:36","R_32QjDwKycVxuEDF","","","","","42.463195800781","-96.321998596191","anonymous","EN","0","0","4.066","0","0","0","7.595","0","0","0","10.439","0","2","40","1","6","1","4","2","14","2","6","6","1","5","3","5","6","2","6","1","6","1","5","2","6","4","4","3","3","3","4","2","1","6","1","6","6","3","28","4","19","10","28","0d058552f7f383f0","3L2IS5HSFAI4SEETTG4G6QV5XE4UN4","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"829","2018-03-21 14:59:35","2018-03-21 15:01:57","0","4a506f0f6c87b3ba","100","142","1","2018-03-21 15:01:58","R_1CkGVjPV9w4fM3g","","","","","31.28840637207","-92.388000488281","anonymous","EN","6.479","6.479","6.86","1","0","0","7.22","0","0.869","5.535","6.246","4","1","27","1","2","1","2","10","50","2","5","5","2","5","2","5","5","2","5","2","5","2","5","2","2","4","5","5","5","2","2","2","4","3","5","2","2","3","25","4","19","22","22","5df7d4081ad62cfb","3VAR3R6G1P1OC27SRS3OPNDLQX5O8L","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"830","2018-03-21 14:57:15","2018-03-21 15:03:07","0","9ac16aa17246b038","100","351","1","2018-03-21 15:03:07","R_3kF0geLVlvcRojf","","","","","37.751007080078","-97.821998596191","anonymous","EN","0","0","5.884","0","0","0","9.798","0","0","0","15.061","0","1","36","1","4","1","2","9","8","1","1","1","5","2","5","5","1","6","1","5","6","3","6","4","5","4","4","5","2","5","1","2","2","1","2","6","5","3","12","4","11","8","24","73fc450b168df380","3Z4AIRP3C6DTVB1ZTYH5TQH6OV51XK","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"831","2018-03-21 14:55:43","2018-03-21 15:03:16","0","9bf8822ed968529b","100","452","1","2018-03-21 15:03:16","R_33Co5eNCMxgXssR","","","","","40.226196289062","-75.293098449707","anonymous","EN","2.1","2.1","72.951","1","0","0","137.393","0","0","0","115.026","0","2","35","1","6","1","3","2","14","2","4","5","2","4","2","5","4","2","5","2","2","5","4","5","2","4","4","5","2","4","2","2","4","4","4","3","3","3","23","4","13","20","12","576f0e739d041792","3M0BCWMB8VWFJ9E1LQE8XJG8150WBF","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"832","2018-03-21 14:59:22","2018-03-21 15:04:01","0","ca2b1187cedf51bb","100","278","1","2018-03-21 15:04:01","R_x0jnUTFFDgTrVzH","","","","","27.514205932617","-80.417999267578","anonymous","EN","0","0","4.395","0","0","0","6.644","0","0","0","11.401","0","1","66","1","3","6","3","1","90","2","5","5","2","4","3","5","5","2","5","2","5","2","5","2","5","4","4","5","3","3","4","2","4","3","4","2","4","3","24","4","17","19","25","eaa51a74546c1899","33OOO72IVHL61X2D4L5SLJFRFWBTCM","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"833","2018-03-21 14:57:55","2018-03-21 15:04:03","0","07c24efdd3792779","100","368","1","2018-03-21 15:04:04","R_3MRtamBXQqsPHQA","","","","","35.31770324707","-78.859802246094","anonymous","EN","0","0","3.916","0","0","0","17.535","0","0","0","6.345","0","2","27","3","6","1","3","2","15","5","2","1","5","2","5","5","2","2","2","5","4","3","3","5","3","4","4","5","4","4","4","2","5","3","3","5","2","3","9","4","17","18","16","899ee702c7ca617a","3NGMS9VZTLI3L44M03Q4CLLTL0PFF5","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"834","2018-03-21 15:01:58","2018-03-21 15:05:16","0","7b29c7af1d6af8df","100","197","1","2018-03-21 15:05:16","R_3P6MUd8KPoPRtS8","","","","","28.636703491211","-82.514801025391","anonymous","EN","0","0","5.25","0","0","0","7.035","0","0","0","6.862","0","1","51","1","3","1","4","1","53","3","4","4","4","3","4","5","4","6","4","3","6","1","6","1","4","4","5","3","4","3","4","2","1","1","1","6","6","3","18","4","21","5","28","239628dcdb584a66","3EJJQNKU9R5K2Q01MOEYWVBP43MRHJ","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"835","2018-03-21 15:03:37","2018-03-21 15:06:55","0","7bab8199033eb9e6","100","197","1","2018-03-21 15:06:55","R_3ijRapIU1Qfc60l","","","","","38.666702270508","-121.62930297852","anonymous","EN","0","0","4.266","0","0","0","6.673","0","0","0","9.244","0","1","54","1","6","2","3","13","50","1","6","6","1","6","1","5","6","1","6","1","4","3","2","5","2","4","4","5","3","4","5","2","4","3","4","4","4","2","30","3","17","17","14","2551c1e19c0c0497","3A7Y0R2P2OO0QSH3JNNBXQDSICHJXI","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","false"
"836","2018-03-21 15:01:40","2018-03-21 15:07:01","0","e4b8399e08ab64ed","100","321","1","2018-03-21 15:07:02","R_1Fbqx72Z9MHJwsB","","","","","36.105102539062","-79.965103149414","anonymous","EN","0","0","5.122","0","0","0","6.714","0","0","0","7.059","0","1","48","3","6","2","4","9","54","1","6","6","1","6","1","5","6","1","6","1","2","5","5","2","1","4","5","4","4","3","4","2","3","3","4","4","2","3","30","4","20","18","15","d250f7367a9e994a","37UEWGM5HT89YFFNKZBD48VINEVR1P","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"837","2018-03-21 15:02:19","2018-03-21 15:07:07","0","85c0b0aeeda1a193","100","288","1","2018-03-21 15:07:08","R_3MATsB5qP3RkQHy","","","","","32.935806274414","-96.785301208496","anonymous","EN","0","0","5.589","0","0","0","10.693","0","0","0","15.84","0","1","31","1","4","3","3","9","50","4","4","4","4","4","4","5","5","6","4","2","3","4","3","6","4","4","5","6","3","6","3","2","6","6","6","1","1","3","18","4","13","30","14","87e21e45ce84d71e","39KFRKBFINV3R8YA4W1IO01NJCKOYB","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"838","2018-03-21 15:04:11","2018-03-21 15:07:59","0","5120e2556562117c","100","228","1","2018-03-21 15:07:59","R_2xCPu7zoVmNydQw","","","","","34.033096313477","-84.601097106934","anonymous","EN","0","0","31.312","0","0","0","5.669","0","0","0","9.964","0","2","27","1","2","9","4","2","18","5","5","6","2","4","2","5","1","3","5","1","6","2","4","3","5","4","4","2","3","3","3","2","3","1","1","5","5","3","22","4","19","9","24","5e8b5f44f6b15fcf","3HL8HNGX451UKUD9XHQC2PZII269FJ","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"839","2018-03-21 15:06:18","2018-03-21 15:08:35","0","db00845fdc0c8643","100","137","1","2018-03-21 15:08:36","R_1K2pbzoGGpqvkes","","","","","40.744598388672","-73.95760345459","anonymous","EN","5.771","5.771","6.135","1","5.67","5.67","5.977","1","0","0","6.213","0","1","29","5","6","5","1","9","20","1","6","6","2","5","1","5","6","2","6","1","6","1","6","1","6","4","4","1","3","3","4","2","1","1","1","5","6","3","28","4","21","6","30","d18c54f1a533fcdb","3RXCAC0YIRP0KPQU39QGKE4JZBRG83","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"840","2018-03-21 15:07:03","2018-03-21 15:09:54","0","fa4824dd187ae47c","100","171","1","2018-03-21 15:09:55","R_31saNCqGFJ7dZfK","","","","","41.850006103516","-87.650001525879","anonymous","EN","4.317","4.317","4.922","1","1.816","6.21","6.852","2","0","0","8.084","0","2","45","1","6","2","5","9","60","4","5","6","1","5","1","5","6","3","6","1","6","3","6","2","5","4","4","2","4","2","4","2","4","3","3","4","3","3","25","4","22","17","26","6fd4ae4f196c1fb8","3BF51CHDTVAW2WG2SBVJCZA2VDNH0B","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"841","2018-03-21 14:44:19","2018-03-21 15:11:48","0","b1676ab0e40ddaa4","100","1649","1","2018-03-21 15:11:49","R_3oRvgi2219Kot2b","","","","","37.141998291016","-84.558403015137","anonymous","EN","0","0","7.347","0","1.283","7.395","10.122","3","8.538","9.026","11.921","2","1","29","1","3","3","1","12","0","2","5","5","3","5","1","5","6","1","5","1","6","1","6","1","6","4","1","5","4","6","1","2","1","1","1","6","6","3","24","4","9","5","30","bf9381223c45f4ba","3JV9LGBJWTE35HDAAQFCH0UJEGROGA","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"842","2018-03-21 15:10:20","2018-03-21 15:12:03","0","766d2aa2f1d17955","100","102","1","2018-03-21 15:12:03","R_2l3jgDuwOeFc71n","","","","","37.193099975586","-121.83639526367","anonymous","EN","0","0","4.677","0","0","0","9.035","0","0","0","12.646","0","1","36","1","5","1","6","2","5","1","6","6","1","1","1","5","6","1","6","1","6","2","6","4","4","4","1","3","3","4","2","2","1","1","1","6","6","3","25","4","13","5","24","44b60e3c3e76172a","3CCZ6YKWR7J2IXKKR5D3GD85T8N95V","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"843","2018-03-21 15:06:31","2018-03-21 15:12:31","0","41b1ae59c52289d6","100","360","1","2018-03-21 15:12:31","R_UVDF7JWKFh11BaV","","","","","34.069900512695","-117.9421005249","anonymous","EN","3.427","3.427","4.202","1","0","0","6.203","0","1.978","1.978","62.16","1","1","27","5","3","2","3","1","61","5","5","5","3","4","4","5","5","4","5","2","4","3","4","3","5","4","5","1","5","4","5","2","5","4","5","3","2","4","20","3","24","23","21","c99d5e0eff127287","3HMIGG0U4L606GBUXFCMREBN470Y82","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","false"
"844","2018-03-21 15:09:58","2018-03-21 15:12:54","0","fdad96c362486f97","100","175","1","2018-03-21 15:12:54","R_3MPRFA6zJPUUICe","","","","","37.069198608398","-121.55670166016","anonymous","EN","0","0","3.863","0","0","0","7.007","0","4.991","4.991","5.678","1","2","23","1","3","1","4","2","49","4","5","4","5","5","5","5","4","4","5","4","5","4","5","5","4","5","4","4","4","5","5","2","5","2","5","5","5","3","19","3","18","16","19","d415287318e134ec","3N2BF7Y2VQUT5AN9HGIHAWHFYGUHMS","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","false"
"845","2018-03-21 15:10:31","2018-03-21 15:13:04","0","6a3998eeafd08e82","100","153","1","2018-03-21 15:13:05","R_1M4AT1IzZvmbQAS","","","","","35.123199462891","-80.934303283691","anonymous","EN","0","0","4.068","0","0","0","6.071","0","0","0","7.653","0","2","32","1","3","1","4","1","55","4","5","4","4","2","5","5","4","6","4","2","5","3","6","5","5","4","5","4","4","4","3","2","2","2","3","6","4","3","17","4","18","11","22","3a165936302fe90f","36TFCYNS44A4ZMMDVNKQLDXD5K0HXY","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"846","2018-03-21 15:10:01","2018-03-21 15:13:21","0","c68b50a8454bf3ee","100","200","1","2018-03-21 15:13:22","R_2yeiexMWJjnAwn9","","","","","40.835006713867","-81.334701538086","anonymous","EN","14.087","14.087","15.033","1","0","0","7.032","0","0","0","9.268","0","1","68","1","3","2","3","1","100","6","5","5","2","4","4","5","6","3","5","1","4","3","4","4","4","4","4","6","5","5","4","2","4","5","4","2","1","2","20","3","16","24","19","dbf38ecdc4d96c9b","3G5F9DBFOPXCVXHIV8J8XS0SP9ZHV2","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","false"
"847","2018-03-21 15:11:43","2018-03-21 15:14:03","0","bc9c4d10ee2fc150","100","139","1","2018-03-21 15:14:03","R_BtgyfRaTt4ASXaV","","","","","27.91780090332","-82.379898071289","anonymous","EN","0","0","4.779","0","0","0","7.149","0","0","0","6.388","0","2","23","1","5","2","3","9","39","2","3","5","2","4","5","3","3","2","5","3","5","4","4","3","2","2","5","4","5","3","2","2","2","5","4","3","4","2","22","1","19","18","18","c0aa17dc5b9b4088","336KAV9KYQSPK195HY3LHNYKI7Q2YL","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","false"
"848","2018-03-21 15:10:19","2018-03-21 15:14:13","0","b9b3a0621ac8900d","100","234","1","2018-03-21 15:14:14","R_10HMcJiVzdL48dq","","","","","27.851196289062","-82.754501342773","anonymous","EN","0","0","4.592","0","0","0","7.156","0","0","0","10.472","0","2","58","1","3","6","3","1","93","2","5","5","2","5","2","5","6","2","5","1","5","5","6","5","5","4","5","5","5","2","6","2","2","2","2","5","5","3","25","4","23","10","20","b67b200e702b4e10","38F5OAUN5NCAK7GMDAGSREKP3RZ7H7","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"849","2018-03-21 15:11:01","2018-03-21 15:14:38","0","c0749eda5208fdbe","100","217","1","2018-03-21 15:14:39","R_ulid6vc6wdMZhnj","","","","","39.001205444336","-76.931701660156","anonymous","EN","0","0","4.319","0","0","0","6.692","0","0","0","10.317","0","2","25","1","4","1","2","2","0","1","6","6","1","5","1","5","6","1","6","1","5","2","5","2","5","4","4","3","3","3","4","2","2","2","2","5","5","3","29","4","19","10","25","5982d7bd15d4b72d","37KGEN7NJ3QR3UIAS9IE09D1PC8PPU","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"850","2018-03-21 15:11:55","2018-03-21 15:14:52","0","9caca0de759af850","100","176","1","2018-03-21 15:14:52","R_3Mi1M5U71eiGKYX","","","","","30.030899047852","-90.068000793457","anonymous","EN","0","0","4.147","0","0","0","10.13","0","0","0","13.408","0","2","38","1","6","1","3","2","11","1","5","6","2","5","2","5","6","2","5","1","5","2","5","2","5","4","5","5","3","4","3","2","1","1","1","5","5","3","27","4","16","7","25","4ed7954e2117d12a","3DZQRBDBSLFH9XTFMSP1IBFB70US38","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"851","2018-03-21 15:11:21","2018-03-21 15:16:37","0","5643716afbb38d69","100","316","1","2018-03-21 15:16:37","R_1I44XOSsaZYMlnk","","","","","40.560699462891","-111.72370147705","anonymous","EN","0","0","4.691","0","0","0","7.528","0","0","0","13.548","0","1","26","1","4","2","4","2","0","1","5","6","1","6","2","5","6","4","6","1","3","3","6","4","4","4","4","3","6","2","5","2","2","1","2","6","5","3","29","4","24","8","20","9691e30f7ed0847f","3NPFYT4IZC4QZQR2BH280DLCQK0XGS","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"852","2018-03-21 15:08:41","2018-03-21 15:17:22","0","ce61ac869e98410a","100","520","1","2018-03-21 15:17:23","R_3HoaSg1JNKvBxN0","","","","","36.490707397461","-82.620002746582","anonymous","EN","0","0","7.212","0","0","0","6.496","0","0","0","61.306","0","2","35","2","2","1","2","9","13","2","5","5","2","5","3","5","5","2","5","1","4","3","5","3","4","4","3","4","3","4","2","2","5","5","3","3","3","3","25","4","14","21","21","bdf1f9407cfb1bf3","3FK0YFF9PZGHDYC20X0CCTR1XOGVVC","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"853","2018-03-21 15:15:46","2018-03-21 15:18:04","0","3d20ce0b17c46054","100","137","1","2018-03-21 15:18:04","R_2dm36PeQkmyefha","","","","","33.748992919922","-84.388000488281","anonymous","EN","0","0","3.757","0","0","0","6.086","0","0","0","10.874","0","1","28","1","4","1","5","1","67","2","5","5","2","5","2","5","5","2","5","2","2","5","4","5","2","4","5","5","4","5","4","2","5","2","2","2","2","3","25","4","17","19","12","f0b09cb0b08c0c8f","3LOTDFNYA7Z5WQQHQS04G97TG3HFW5","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"854","2018-03-21 15:16:38","2018-03-21 15:19:36","0","7e48708582e7a7c9","100","178","1","2018-03-21 15:19:36","R_Rn2bMOSE0QjVVzr","","","","","36.89289855957","-76.146797180176","anonymous","EN","0","0","5.193","0","0","0","6.598","0","0","0","12.793","0","2","44","1","6","3","6","2","35","2","6","6","2","4","2","5","6","4","5","1","6","1","5","2","5","4","4","2","2","3","4","2","2","1","2","3","4","3","26","4","19","12","27","3326dce6f16d0510","3HYA4D452RJJKASAC8BXS2R4CW12FP","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"855","2018-03-21 15:14:15","2018-03-21 15:19:46","0","882b7ac6d851dee7","100","331","1","2018-03-21 15:19:46","R_3oQIThxlXWoDRR7","","","","","41.240005493164","-95.964996337891","anonymous","EN","11.809","12.482","12.758","2","0","0","6.144","0","0","0","6.246","0","1","25","1","6","1","2","9","26","2","5","5","3","5","3","5","5","5","5","2","5","2","5","4","5","4","5","3","5","5","5","2","4","3","3","5","4","3","24","4","21","15","23","442940f47e7531e4","3M0NZ3JDP1YHOO2XV372T1AY8BM5ZH","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"856","2018-03-21 15:17:01","2018-03-21 15:19:56","0","62a899ec0bfe6c78","100","175","1","2018-03-21 15:19:57","R_2TLh17inukkl8xu","","","","","38.992706298828","-76.738296508789","anonymous","EN","0","0","3.979","0","0","0","6.92","0","0","0","10.516","0","2","32","1","4","2","4","11","48","4","5","4","2","5","2","5","4","5","5","2","6","1","6","1","6","4","4","4","2","4","3","2","1","1","1","5","5","3","22","4","15","7","30","4281f18b1da8070b","39O5D9O87TS12G4JP6Z136BTLX9C3Z","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"857","2018-03-21 15:13:46","2018-03-21 15:20:00","0","c174e0f3ea31c2d4","100","374","1","2018-03-21 15:20:01","R_3fqKgtsmp5BE6RO","","","","","28.884094238281","-81.234802246094","anonymous","EN","0","0","6.826","0","0","0","8.54","0","0","0","15.789","0","2","40","1","2","1","4","9","77","4","4","5","2","4","3","5","5","3","5","2","5","3","5","3","5","4","4","4","4","3","4","2","3","3","4","3","3","3","21","4","19","18","23","90f912b4a54fe2ed","3IKZ72A5B4GF9WH3YR9HKQU2NRRNF0","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"858","2018-03-21 15:17:46","2018-03-21 15:20:56","0","384ddaca785a2cf2","100","189","1","2018-03-21 15:20:56","R_2Sq2xj0PqOM04AC","","","","","41.979202270508","-88.089500427246","anonymous","EN","3.556","3.732","7.352","2","4.746","5.29","6.914","2","1.068","8.302","9.666","5","2","25","1","3","3","1","2","0","2","5","5","2","4","1","5","5","3","5","1","5","4","6","5","6","4","3","2","3","2","3","2","1","1","1","6","6","3","24","4","19","5","22","e754358a67c69e89","3PJ71Z61R423UFJ1QIBRDNVOHSN19A","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"859","2018-03-21 15:18:09","2018-03-21 15:21:00","0","1474d55a6357b4ad","100","170","1","2018-03-21 15:21:00","R_242Wmx8qDn4Zepo","","","","","40.503494262695","-80.078399658203","anonymous","EN","0","0","4.669","0","0","0","7.105","0","0","0","13.341","0","1","34","1","3","1","5","3","50","1","6","6","1","5","3","5","6","3","6","1","6","2","6","2","4","4","4","3","2","2","2","2","2","1","1","5","5","3","29","4","17","8","26","7432708578259135","3KRVW3HTZNLIVJ1PSAUGEAOH7RCMSJ","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"860","2018-03-21 15:14:34","2018-03-21 15:21:15","0","335877584d483d87","100","401","1","2018-03-21 15:21:15","R_1EbYCx3lmX1rTwG","","","","","28.884094238281","-81.234802246094","anonymous","EN","0","0","14.989","0","0","0","92.716","0","0","0","13.364","0","1","28","1","3","4","2","1","60","3","4","4","3","4","3","5","4","4","4","3","4","3","4","3","4","4","3","4","3","4","3","2","4","4","4","3","3","3","20","4","15","20","20","3c985af2faac1aee","3KMS4QQVK2QE1QW01EH1SYDYTWFKFL","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"861","2018-03-21 15:17:38","2018-03-21 15:21:59","0","0826b128c15cf7ea","100","260","1","2018-03-21 15:21:59","R_1loWFV5TFG7HfqH","","","","","37.751007080078","-97.821998596191","anonymous","EN","0","0","5.37","0","0","0","6.836","0","0","0","15.828","0","1","27","3","3","1","4","2","45","3","5","5","3","4","3","5","5","2","5","2","5","2","5","5","5","4","5","5","4","5","3","2","1","1","1","6","6","3","22","4","16","5","22","e6a2a4778ca552b1","3907X2AHF05VBNH4QB724W58E2O2PS","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"862","2018-03-21 15:20:10","2018-03-21 15:22:39","0","a52591cf05696b1a","100","148","1","2018-03-21 15:22:39","R_sXdsDwqEfOX6l8t","","","","","21.298294067383","-157.79190063477","anonymous","EN","0","0","4.108","0","0","0","6.027","0","0","0","7.301","0","1","35","5","4","4","1","2","50","3","4","4","3","4","3","5","4","3","4","2","4","2","4","3","4","4","3","5","4","3","4","2","3","2","3","5","4","2","20","3","17","13","21","061917f22061d73c","3R3YRB5GRF3X8VK4KCZBKKB5Y78AU3","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","false"
"863","2018-03-21 15:17:33","2018-03-21 15:22:53","0","fe74b46330fdf4df","100","319","1","2018-03-21 15:22:53","R_8AlOxHPinmS7ekF","","","","","39.761993408203","-104.91320037842","anonymous","EN","0","0","5.18","0","0","0","12.831","0","0","0","14.335","0","1","49","1","4","2","5","10","47","1","5","5","2","5","2","5","6","2","5","1","4","2","4","2","4","4","5","5","4","5","4","2","5","2","5","4","2","3","26","4","17","20","22","fe525eec6cae37c2","3ZAZR5XV01I2N9BCADUA77G80S7ZCI","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"864","2018-03-21 15:15:53","2018-03-21 15:23:04","0","ed8734395f631351","100","431","1","2018-03-21 15:23:05","R_11j39d3RgBtKiXv","","","","","41.603302001953","-87.754699707031","anonymous","EN","0","0","8.357","0","0","0","11.372","0","9.358","13.887","28.676","3","2","37","1","4","1","3","2","11","1","6","6","2","5","2","5","6","3","5","1","5","2","6","2","5","4","3","3","3","4","2","2","1","1","1","5","5","3","28","4","15","7","26","30a4f45d1624f46d","3DPNQGW4LLFX4VEMFTRHRBBP3BU64M","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
