"","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q43_First.Click","Q43_Last.Click","Q43_Page.Submit","Q43_Click.Count","Vax3_Vax1_1","Vax3_Vax1_2","Vax3_Vax1_3","Vax3_Vax1_4","Vax3_Vax1_5","Vax3_Vax1_6","Vax3_Vax1_check","Vax3_Vax1_33","Vax3_Vax1_34","Vax3_Vax1_35","Vax3_Vax1_36","SC0","SC1","workerId","assignmentId","hitId","study_time","payment"
"424","2018-03-29 17:05:07","2018-03-29 17:05:52","0","ba1eb857e8cdd8f7","100","44","1","2018-03-29 17:05:53","R_2dHnhXcPqeZWjfd","","","","","40.861801147461","-73.315101623535","anonymous","EN","0","0","11.921","0","1","6","6","1","5","1","5","6","2","6","1","29","1","1392b3b8b3bbc764","308XBLVESI4ABDXFMW42AK8RADVRBS","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"425","2018-03-29 17:13:24","2018-03-29 17:14:20","0","fdeaccf933b05139","100","55","1","2018-03-29 17:14:20","R_1NmQ4oiOOp3v9ui","","","","","35.602203369141","-78.878601074219","anonymous","EN","0","0","8.23","0","3","4","5","2","5","3","5","5","3","4","3","23","1","3c97d6c13be1fdc6","35L9RVQFCOICIISIQI9316Y9CP7UHI","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"426","2018-03-29 17:13:38","2018-03-29 17:14:31","0","108c57d4093fcd95","100","52","1","2018-03-29 17:14:32","R_aXzqvTlrv1ceoY9","","","","","38.296798706055","-81.554702758789","anonymous","EN","0","0","7.053","0","1","5","6","1","5","2","5","6","3","6","1","28","1","a5e9d31cc304c51e","3HFNH7HEMHE6QTQQP37G65PJU4NGQZ","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"427","2018-03-29 17:16:45","2018-03-29 17:17:35","0","5120e2556562117c","100","49","1","2018-03-29 17:17:35","R_2BmQllxlaac8y2g","","","","","34.126800537109","-84.573997497559","anonymous","EN","0","0","6.003","0","2","6","6","1","4","2","5","6","1","6","1","27","1","3c2ea197f4fc0ba2","3R8YZBNQ9HINX0FPW03M0SCQV16Q78","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"428","2018-03-29 17:16:38","2018-03-29 17:18:01","0","d9089fc43f8388af","100","82","1","2018-03-29 17:18:01","R_1LClxXia6VN7Hwr","","","","","42.348403930664","-71.155097961426","anonymous","EN","2.338","2.338","8.546","1","1","6","6","1","5","1","5","6","2","6","1","29","1","7cbec81794d3dd7a","32RIADZISS42RTCJM6UKSG7HMNW4SM","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"429","2018-03-29 17:25:17","2018-03-29 17:26:27","0","7c0e7532db9fb71f","100","70","1","2018-03-29 17:26:28","R_7PYbjRaREoYxML7","","","","","38.786193847656","-93.723899841309","anonymous","EN","0","0","6.477","0","2","6","6","1","5","2","5","5","2","6","1","28","1","ae586e629e2df463","3XXU1SWE8MVHS98OM5LRVDNYJ6IA0R","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"430","2018-03-29 17:25:38","2018-03-29 17:26:50","0","d0698143a3a1dac4","100","71","1","2018-03-29 17:26:50","R_2rN6lmLe8vFipzs","","","","","40.970794677734","-80.301002502441","anonymous","EN","6.714","6.714","7.24","1","1","5","5","3","4","2","5","5","3","6","1","24","1","a8d7a6f1847ed34e","3ZWFC4W1UU70OU9VRYQYTAZCPCVRFK","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"431","2018-03-29 17:31:44","2018-03-29 17:33:32","0","f1ae4385105011fa","100","107","1","2018-03-29 17:33:33","R_7WXqnnDMv9wtJZL","","","","","42.15559387207","-71.426803588867","anonymous","EN","0","0","6.462","0","4","5","6","2","2","6","5","5","6","5","1","21","1","6295fd72a3689518","3NG53N1RLVJ6X2JT6SG3ENIB1PFP8S","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"432","2018-03-29 17:36:13","2018-03-29 17:37:11","0","dc13edeff236a2c4","100","58","1","2018-03-29 17:37:12","R_30d9QI4jM6FbzGw","","","","","34.419403076172","-119.70719909668","anonymous","EN","0","0","6.276","0","3","4","5","2","5","5","5","5","2","5","3","23","1","4a3b0421aa8caa25","3JRJSWSMQHLGZEOXLX5WTUBW7X5E3Q","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"433","2018-03-29 17:39:39","2018-03-29 17:40:52","0","97d15f76c38c7518","100","73","1","2018-03-29 17:40:53","R_3sad7EzSk0PQDnX","","","","","34.191696166992","-86.193397521973","anonymous","EN","0","0","6.709","0","2","5","5","2","5","3","5","5","5","5","2","25","1","e35e2222d86c5b5e","3B837J3LDOW9SZEHXIQX09IRE2VRS9","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"434","2018-03-29 17:40:42","2018-03-29 17:41:43","0","23950d386dd4e03a","100","61","1","2018-03-29 17:41:44","R_9sjUCCAVxKmUiXL","","","","","33.285903930664","-97.512702941895","anonymous","EN","0","0","7.44","0","3","6","5","2","5","3","5","5","2","5","2","25","1","b300c436e7cd180c","3X87C8JFV6B9GYZHK31XVJ8MIGTQS7","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"435","2018-03-29 17:42:48","2018-03-29 17:45:21","0","450cd9afa97fcf13","100","153","1","2018-03-29 17:45:21","R_SNoLYLr7weseEYF","","","","","40.430999755859","-79.922698974609","anonymous","EN","120.255","123.027","123.949","4","1","6","6","1","6","1","5","6","1","6","1","30","1","d286043943563bc4","3WJ1OXY92AGZAYDRH9Y6OSTG24X8AF","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"436","2018-03-29 17:57:38","2018-03-29 17:58:08","0","c5803254c213c62f","100","29","1","2018-03-29 17:58:08","R_1ohGpvEHF1zxBG5","","","","","30.666793823242","-87.184997558594","anonymous","EN","0","0","7.218","0","6","4","6","6","2","3","5","3","6","3","3","14","1","d1a60f718c5d1461","33PPUNGG3856TB0VSAK5W2FU1HYZRP","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"437","2018-03-29 18:00:37","2018-03-29 18:03:56","0","e0d0677a1166ace6","100","198","1","2018-03-29 18:03:56","R_pmfLPBFOKiGVgJz","","","","","39.949996948242","-74.992897033691","anonymous","EN","85.953","85.953","86.514","1","1","6","6","1","6","2","5","6","1","6","1","30","1","3f4e554515166d9e","3EJPLAJKEMGD7S2B0MH7L7OY5UP6Z3","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"438","2018-03-29 18:06:57","2018-03-29 18:10:24","0","05cbfc7a40910d33","100","206","1","2018-03-29 18:10:24","R_3RcuF9D4KcAyNH3","","","","","36.66960144043","-93.261497497559","anonymous","EN","0","0","6.31","0","4","6","6","1","4","4","5","6","1","5","1","25","1","8ae6140d447e125a","3KIBXJ1WD5U8739T0H0RFSMCML8OKQ","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"439","2018-03-29 18:10:42","2018-03-29 18:12:07","0","1a80c45cb5380319","100","85","1","2018-03-29 18:12:07","R_2ALP79d2XiowMD1","","","","","28.570404052734","-81.529800415039","anonymous","EN","0","0","6.734","0","2","5","6","2","5","3","5","5","2","5","2","26","1","e272b75d54e397a4","3VZLGYJEYLAQQ7M719QXLK1I2YQXZQ","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"440","2018-03-29 18:11:50","2018-03-29 18:12:45","0","958033b2159bc19e","100","54","1","2018-03-29 18:12:46","R_3MFiZBXKsvBa6he","","","","","37.141006469727","-83.737197875977","anonymous","EN","0","0","5.959","0","2","5","5","2","4","1","5","6","2","5","1","24","1","bf9381223c45f4ba","3NPI0JQDAO5PVMBH9QRY5JEYF3WTPJ","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"441","2018-03-29 18:09:33","2018-03-29 18:12:49","0","2102955f677d5f2b","100","195","1","2018-03-29 18:12:49","R_2AExcb87eZnbUUp","","","","","40.848297119141","-73.972503662109","anonymous","EN","0","0","26.278","0","6","5","6","1","5","1","5","6","1","6","1","23","1","af2ebdb39903bf78","3JPSL1DZ5SZKD50VNBNP6PJBRZAANJ","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"442","2018-03-29 18:12:32","2018-03-29 18:13:44","0","87a35b27da9013f0","100","71","1","2018-03-29 18:13:45","R_2wpNtTQnbkJVVUf","","","","","33.706802368164","-117.19869995117","anonymous","EN","0","0","7.876","0","2","2","4","2","3","2","5","5","5","5","2","19","1","33e65ee29dfe86b1","3GM6G9ZBKNXJAJE4HAZ6OFK3AYLMTG","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"443","2018-03-29 18:13:48","2018-03-29 18:14:23","0","e48b0e8fe9266f7b","100","34","1","2018-03-29 18:14:23","R_2VCoB7wBjFDTIAs","","","","","36.171798706055","-86.49040222168","anonymous","EN","0","0","8.537","0","1","6","6","1","6","1","5","6","3","6","1","30","1","321134665e574907","3XXU1SWE8MVHS98OM5LRVDNYJ600AZ","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"444","2018-03-29 18:12:19","2018-03-29 18:16:02","0","f58f9662118d4bf1","100","223","1","2018-03-29 18:16:03","R_25ucKImcUIMWMfo","","","","","36.0625","-115.3191986084","anonymous","EN","0","0","8.873","0","3","3","5","5","5","5","5","4","4","4","3","19","1","ef841c85fdf04c39","36NEMU28XFDB20IYCF4HBZR2ES3WMG","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"445","2018-03-29 18:26:18","2018-03-29 18:27:08","0","a9644deea73b44db","100","49","1","2018-03-29 18:27:08","R_6r2xuOwKwQusq1X","","","","","41.775894165039","-72.521499633789","anonymous","EN","0","0","5.604","0","3","6","6","2","6","3","5","6","3","6","1","27","1","97a80539a3bda7f0","36W0OB37HWET4HMSW58BIYDOE8BZH3","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"446","2018-03-29 18:45:00","2018-03-29 18:45:47","0","f5cb0fc3c2532e53","100","47","1","2018-03-29 18:45:47","R_1oo3NEbKTFlzuEq","","","","","36.144302368164","-115.27940368652","anonymous","EN","0","0","6.504","0","1","6","6","1","6","1","5","6","1","6","1","30","1","5c2e985479dcbad0","3NPI0JQDAO5PVMBH9QRY5JEYF32PTL","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"447","2018-03-29 18:47:34","2018-03-29 18:48:42","0","f813259a77918033","100","67","1","2018-03-29 18:48:42","R_21B4nbHrmTqalSx","","","","","41.960906982422","-71.180397033691","anonymous","EN","0","0","7.436","0","4","5","5","3","5","4","5","5","3","5","1","22","1","6ad4cad5530df606","3TU5ZICBRD1RXEK865VSES8L6M48Q7","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"448","2018-03-29 18:53:41","2018-03-29 18:54:28","0","0853e78eea69f028","100","46","1","2018-03-29 18:54:28","R_1K3HQVUwzQt3pQd","","","","","38.859405517578","-90.475799560547","anonymous","EN","0","0","7.415","0","2","5","6","5","4","2","5","6","5","6","1","22","1","4b42060ccd08bfc0","3KKG4CDWKIYKMEGKD0UTBL2RU0549B","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"449","2018-03-29 19:11:27","2018-03-29 19:12:22","0","f6540e7504502c8d","100","55","1","2018-03-29 19:12:22","R_2QKunu8NZ4c2MBp","","","","","42.556304931641","-83.176902770996","anonymous","EN","6.114","6.114","6.473","1","1","6","6","1","6","1","5","6","5","6","1","30","1","86a4690394b013e5","3R2UR8A0IAGER380Z0FG5MUEIUYOXQ","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"450","2018-03-29 19:34:11","2018-03-29 19:35:48","0","2a60aa38ee8d6542","100","97","1","2018-03-29 19:35:49","R_3PhIfn6EeoHDfTN","","","","","37.266906738281","-80.432502746582","anonymous","EN","0","0","6.825","0","4","6","6","3","4","4","5","6","3","4","3","23","1","744827ea6f6d28a4","33PPUNGG3856TB0VSAK5W2FU1HKZRB","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"451","2018-03-29 19:40:09","2018-03-29 19:41:41","0","ee8be66f1e27572c","100","92","1","2018-03-29 19:41:41","R_3PSKNeSyBSd6A6D","","","","","40.102996826172","-74.941497802734","anonymous","EN","0","0","28.592","0","2","5","3","3","5","2","5","6","2","6","2","22","1","1969bb4b4e703ae4","3SNLUL3WO4NE4EB8H3O1TYRGT7HLUJ","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"452","2018-03-29 19:45:19","2018-03-29 19:46:05","0","9423cb9c7965efd0","100","45","1","2018-03-29 19:46:05","R_3rFZ0Fm8RdIFZ6m","","","","","34.462997436523","-84.151000976562","anonymous","EN","0","0","5.852","0","2","5","5","3","5","2","5","5","2","5","2","24","1","7ddc4970921af821","3JZQSN0I3QA9Z40HBNWMU6L5N3HFG9","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"453","2018-03-29 19:45:45","2018-03-29 19:47:06","0","43fb11a16913a0f9","100","80","1","2018-03-29 19:47:06","R_1erZrciukWZu2SR","","","","","35.849502563477","-79.034103393555","anonymous","EN","0","0","6.084","0","1","6","6","1","6","1","5","6","1","6","1","30","1","3e46ce86c063f097","3ZR9AIQJUB92QKS7D4B0IA1YRWK408","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"454","2018-03-29 19:49:13","2018-03-29 19:50:24","0","c96fc65255ad7d0b","100","71","1","2018-03-29 19:50:25","R_Y4VupNfxIMx2VkB","","","","","27.363296508789","-82.475402832031","anonymous","EN","0","0","6.71","0","4","4","4","4","3","5","5","4","4","4","1","17","1","210648e0b30a6f61","3FPRZHYEPY7X1PAJGNU6TYZI7SZ3VC","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"455","2018-03-29 19:53:07","2018-03-29 19:53:33","0","d2cdd9a3dd92418b","100","25","1","2018-03-29 19:53:33","R_3hzEKMbBMIWBVrr","","","","","42.486694335938","-75.039703369141","anonymous","EN","0","0","9.207","0","5","4","5","5","5","3","5","4","4","4","5","18","1","719188f69dfaea84","37Z929RLG98M8ER917VS0OJ92NKTSG","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"456","2018-03-29 19:57:33","2018-03-29 19:58:18","0","f92abf93d02d0ffc","100","44","1","2018-03-29 19:58:18","R_SPlDN6VqSeh085X","","","","","39.628692626953","-90.460998535156","anonymous","EN","1.972","1.972","5.98","1","1","6","6","1","5","1","5","6","6","6","1","29","1","98e4cd5bba4b8b66","3QBD8R3Z21JNT1KQFPDB8BXGPZ1O4J","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"457","2018-03-29 20:07:27","2018-03-29 20:08:19","0","d7500f08cf9ee11d","100","51","1","2018-03-29 20:08:19","R_3KvDocCCQiPLkif","","","","","40.722106933594","-74.201202392578","anonymous","EN","5.053","8.131","9.136","6","3","3","2","1","6","3","5","4","4","3","5","21","1","fb03e6e64df00ebb","39PAAFCODM02068DV20XBB3G1SGTVP","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"458","2018-03-29 20:11:41","2018-03-29 20:12:50","0","cd68e3c1e0d5f8df","100","68","1","2018-03-29 20:12:50","R_3G88JtkX9NXqfKp","","","","","40.052307128906","-75.190498352051","anonymous","EN","3.77","4.904","5.895","2","6","6","6","1","6","1","5","6","1","6","1","25","1","26c842d8c7cda2f3","3VBEN272MKZI3953H7WL154KCUFSGB","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"459","2018-03-29 20:26:21","2018-03-29 20:27:53","0","4e040a462363e726","100","92","1","2018-03-29 20:27:57","R_3rO2vYRXygWL6QN","","","","","33.912902832031","-118.34390258789","anonymous","EN","0","0","12.469","0","3","4","4","4","5","2","5","3","4","4","2","20","1","00a8ec583ded9093","3Q5ZZ9ZEVOF24S1AMD7PGHDUARW85B","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"460","2018-03-29 20:37:36","2018-03-29 20:38:33","0","7431695d884641bb","100","56","1","2018-03-29 20:38:33","R_2zhV0i3ADsGh4YO","","","","","40.848297119141","-73.972503662109","anonymous","EN","0","0","6.391","0","1","6","6","1","6","1","5","6","1","6","1","30","1","a7b5c76fb04f0b52","35DR22AR5DKP5EFEG2VOHJW3N4FX3J","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"461","2018-03-29 20:41:48","2018-03-29 20:44:41","0","4467df76a2cd1755","100","173","1","2018-03-29 20:44:41","R_zbYiIplhnB2mjgB","","","","","33.520904541016","-84.323799133301","anonymous","EN","0","0","61.945","0","2","5","6","1","5","3","5","6","4","5","1","27","1","5aa72ff945fbf612","3F6KKYWMNB1IBC377LERWQRHC3VDNE","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"462","2018-03-29 20:56:02","2018-03-29 20:57:03","0","82be6de539200be5","100","60","1","2018-03-29 20:57:03","R_p0NltN34juNtpo5","","","","","37.865798950195","-122.27500152588","anonymous","EN","5.879","5.879","5.937","1","1","6","6","1","3","1","5","6","1","6","1","27","1","41e36ce3f2568da5","3LEIZ60CDJZ0PB49YTKJ5HF0VWQ9ZC","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"463","2018-03-29 21:23:20","2018-03-29 21:24:10","0","5caa348a5754cf73","100","50","1","2018-03-29 21:24:11","R_uq8yStIa4Z3B73z","","","","","34.171600341797","-118.32160186768","anonymous","EN","6.391","6.391","7.163","1","1","5","5","1","5","1","5","1","2","5","1","27","1","1914c2e5904eff9f","30X31N5D63QHTIS0V74B5JTHEZASA7","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"464","2018-03-29 21:30:53","2018-03-29 21:32:17","0","d72156b53abd11a2","100","83","1","2018-03-29 21:32:17","R_wT7HhXkzj04Pqtb","","","","","37.751007080078","-97.821998596191","anonymous","EN","0","0","17.51","0","1","6","6","1","5","1","5","6","4","6","1","29","1","5686408416ac49b4","35L9RVQFCOICIISIQI9316Y9CRMUH1","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"465","2018-03-29 21:38:52","2018-03-29 21:40:16","0","1dd4413e61ab4fb0","100","84","1","2018-03-29 21:40:16","R_29nyUtn0qS81LF6","","","","","39.935897827148","-75.153396606445","anonymous","EN","5.418","5.418","8.992","1","1","5","6","1","5","1","5","6","5","6","1","28","1","82fc16d4fc232872","3KV0LJBBH2L6U41CDLUBO0JLMEIRM4","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"466","2018-03-29 21:40:47","2018-03-29 21:41:20","0","599fdbcf9632013d","100","32","1","2018-03-29 21:41:20","R_ZwTikWpCNqwbohX","","","","","33.695693969727","73.011306762695","anonymous","EN","0","0","6.223","0","5","5","5","5","4","5","5","5","5","5","5","18","1","a44191ab87a3e7a5","39PAAFCODM02068DV20XBB3G1SRTV0","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"467","2018-03-29 21:57:01","2018-03-29 21:57:58","0","3a5b54a22b51142c","100","57","1","2018-03-29 21:57:59","R_eA5T4V9cCSKJETT","","","","","42.382797241211","-71.095497131348","anonymous","EN","6.505","6.505","8.087","1","1","6","6","1","6","1","5","6","2","6","1","30","1","06ff9fb7af71c972","3BEFOD78W6TZTYZE29YYG78BU00M4I","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"468","2018-03-29 21:57:23","2018-03-29 21:58:02","0","b8f9fd152b96d418","100","39","1","2018-03-29 21:58:03","R_2dYZ4AQl6Tp2xq5","","","","","42.161697387695","-88.328498840332","anonymous","EN","4.311","4.311","5.878","1","1","2","2","5","2","2","5","2","1","2","3","14","1","3b86553afdace440","3U0SRXB7CD5CCMMCPM9B1F8LR4URN6","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"469","2018-03-29 21:57:06","2018-03-29 21:59:28","0","e361532cfa0e8729","100","141","1","2018-03-29 21:59:28","R_1LXNiWMG11ZLFlh","","","","","30.002807617188","-95.396301269531","anonymous","EN","0","0","35.437","0","4","5","4","5","4","4","5","4","5","3","2","18","1","0fdd71804168c018","36H9ULYP62UJQ6QIJTHPRJDLFWEJFZ","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"470","2018-03-29 22:14:13","2018-03-29 22:17:29","0","d589a68849f9b2aa","100","195","1","2018-03-29 22:17:30","R_RKdz8k89UWmePux","","","","","40.847198486328","-73.898300170898","anonymous","EN","0","0","8.036","0","5","5","6","1","6","2","5","6","1","6","1","25","1","2a0369ecab7a0687","3CTOC39K37Q6BDBC1AJD3R04H8XJ7X","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"471","2018-03-29 22:40:01","2018-03-29 22:41:02","0","5be7689bf3d586f8","100","60","1","2018-03-29 22:41:02","R_2f8oHcd10pzwABR","","","","","39.686599731445","-105.08999633789","anonymous","EN","0","0","6.148","0","1","6","5","2","6","1","5","5","5","6","1","28","1","f5a4b208744a3c3f","3N8OEVH1FRQRXUU8Y9SKM93L6RJOOD","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"472","2018-03-29 22:55:46","2018-03-29 22:56:51","0","0f45a003d4ba343e","100","65","1","2018-03-29 22:56:52","R_Xp3Ymn7FTQLdrvH","","","","","44.902297973633","-123.06620025635","anonymous","EN","0","0","7.194","0","3","4","4","2","2","2","5","4","6","4","2","19","1","a8e4e3d4f5847395","3HUTX6F6VUNDQN53BBUNFW0I5MQ2OO","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"473","2018-03-29 23:28:14","2018-03-29 23:29:02","0","2c9c2e4639cf8583","100","47","1","2018-03-29 23:29:02","R_2ckBM2FhB1Dwm2l","","","","","35.738693237305","-82.054801940918","anonymous","EN","0","0","6.295","0","1","6","6","1","5","2","5","6","1","6","1","29","1","0fbf9a33cc8d7499","3JV9LGBJWTE35HDAAQFCH0UJF5XOGV","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"474","2018-03-30 00:52:46","2018-03-30 00:53:37","0","11acce8dd01e33c3","100","50","1","2018-03-30 00:53:37","R_2tGrYBugQ5t9hce","","","","","37.325500488281","-120.63670349121","anonymous","EN","0","0","6.006","0","6","6","6","1","6","1","5","6","4","6","1","25","1","9df33eb10b5d827f","3WT783CTPBH65B8W4ZE7LP95AETBCB","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"475","2018-03-30 04:09:43","2018-03-30 04:10:35","0","e6e960c6d14315b5","100","52","1","2018-03-30 04:10:35","R_1jqbxELz1y65vPg","","","","","39.952301025391","-75.163803100586","anonymous","EN","0","0","6.369","0","1","6","6","1","5","1","5","6","2","6","1","29","1","11b926ec29f14c10","3HYA4D452RJJKASAC8BXS2R4EMLF24","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"476","2018-03-30 04:05:14","2018-03-30 04:13:48","0","949f4f962fec7f5a","100","514","1","2018-03-30 04:13:49","R_3ee656FNVQCuo5L","","","","","-6.1750030517578","106.82861328125","anonymous","EN","0","0","87.197","0","6","1","1","6","1","6","5","1","6","1","6","5","1","d3c3654945156fe4","3H7XDTSHKCRBAQMC1C6MYU75J8GGWM","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"477","2018-03-30 05:03:59","2018-03-30 05:05:08","0","497098d7cc088f89","100","68","1","2018-03-30 05:05:08","R_0cjl8XQpLY7vP9L","","","","","35.18620300293","-80.747901916504","anonymous","EN","0","0","6.96","0","4","6","6","1","3","1","5","5","1","5","1","24","1","11f172fa81935ea4","3LYA37P8IQNOO9KKWCV598MDGOIBK7","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"478","2018-03-30 05:14:35","2018-03-30 05:15:11","0","32661e0937469bd4","100","36","1","2018-03-30 05:15:12","R_1Cqojv8RL4UfsC0","","","","","43.004699707031","-87.943099975586","anonymous","EN","0","0","6.015","0","1","6","6","1","6","1","5","6","1","6","1","30","1","a3c18e850eaee5b9","31QNSG6A5RTHRWFTA6MME1RQ2YY870","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"479","2018-03-30 06:28:03","2018-03-30 06:28:42","0","737df0bca6ae710a","100","39","1","2018-03-30 06:28:42","R_3DjAAbY4R1zXgTw","","","","","39.454299926758","-84.225799560547","anonymous","EN","0","0","8.276","0","6","6","6","1","6","1","4","6","1","6","1","25","0","f07b21e1c02e3537","3300DTYQT2H86FUZJ8HS6247IRSQEJ","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"480","2018-03-30 07:08:18","2018-03-30 07:09:27","0","7309a3b19c530072","100","68","1","2018-03-30 07:09:27","R_3fxuXMTDaPmFITT","","","","","37.751007080078","-97.821998596191","anonymous","EN","0","0","5.972","0","1","6","5","2","4","1","5","5","2","5","1","26","1","d80e2638e98cecc1","3IOEN3P9S7JGCWH3SB8FTD4MTHG16I","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"481","2018-03-30 07:53:08","2018-03-30 07:53:55","0","c18265b3f6cae60a","100","47","1","2018-03-30 07:53:57","R_3qNEXKWKoT2H3Hn","","","","","28.239700317383","-82.738800048828","anonymous","EN","0","0","7.762","0","2","5","5","2","3","3","5","5","6","4","1","23","1","b7ff8b75b3892740","3X66WABAJWIEJSKORSVKTXW8LF1G3V","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"482","2018-03-30 08:17:45","2018-03-30 08:18:49","0","d39b8b834aac1dc6","100","63","1","2018-03-30 08:18:49","R_3G0VgLxKUsQ0C1o","","","","","32.725402832031","-97.32080078125","anonymous","EN","2.834","4.249","6.255","2","1","6","6","1","6","1","5","6","1","6","1","30","1","c83ff277ecc19e95","3I3WADAZ9Q45PKOQTUWLD33UQXMO5J","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"483","2018-03-30 08:27:04","2018-03-30 08:28:13","0","f95d4059a75124f5","100","68","1","2018-03-30 08:28:13","R_2ZWyvwSt5oyUnVa","","","","","39.386306762695","-119.87289428711","anonymous","EN","0","0","6.373","0","5","6","6","1","5","3","5","6","4","6","1","25","1","3b6debd73c7d3f59","35L9RVQFCOICIISIQI9316Y9DS2UHK","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"484","2018-03-30 08:32:02","2018-03-30 08:33:13","0","535c4495fd666536","100","70","1","2018-03-30 08:33:13","R_1FxMzRlrHtmtHwi","","","","","33.531204223633","-111.89140319824","anonymous","EN","0","0","5.999","0","1","6","6","1","6","2","5","6","1","6","1","30","1","437fcaf9cc2fa2f9","3A4TN5196KIGWOBI4RO370C36SPCHM","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
"485","2018-03-30 09:07:48","2018-03-30 09:08:56","0","d75b70a274d52591","100","67","1","2018-03-30 09:08:57","R_1Kmb3fu3QI9NRkZ","","","","","38.810302734375","-104.70909881592","anonymous","EN","0","0","5.987","0","2","5","5","2","4","2","5","5","5","5","2","24","1","190ad377a8747e7b","3UNH76FOCS5FR5DYRGM5WWCIQ2HYM0","3UOMW19E6D61UBTTDNISUJEQYR3C59","2","$0.25"
